card_id,char_id,rarity,rarity_modifier,name,name_normalized,jp_name,jp_name_normalized,link_name,link_name_normalized,card_type,updated_at,main_color,side_color
302006,3020,6,,Uribou,uribou,うりぼう,うりぼう,Uribou,uribou,character,1710184574454,Green,
243706,2437,6,,Satoru Gojo,satoru gojo,五条悟,五条悟,Satoru Gojo,satoru gojo,character,1685336948782,Blue,Red
243707,2437,7,,Satoru Gojo,satoru gojo,五条悟,五条悟,Satoru Gojo,satoru gojo,character,1685336948792,Blue,Red
443606,4436,6,,Yuji Itadori,yuji itadori,虎杖悠仁,虎杖悠仁,Yuji Itadori,yuji itadori,character,1688569441151,Yellow,
241207,2412,7,,Raincloud Nine Sig,raincloud nine sig,うきうきのシグ,うきうきのシグ,Raincloud Nine Sig,raincloud nine sig,character,1696054741786,Blue,Purple
204505,2045,5,,Painting Undine,painting undine,おえかきウンディーネ,おえかきウンディーネ,Painting Undine,painting undine,character,1695133618811,Blue,
544005,5440,5,5,Jujurisu,jujurisu,じゅじゅリス,じゅじゅリス,Jujurisu/Purple/★5,jujurisu/purple,character,1686270625371,Purple,
244005,2440,5,5,Jujurisu,jujurisu,じゅじゅリス,じゅじゅリス,Jujurisu/Blue/★5,jujurisu/blue,character,1686271228118,Blue,
202007,2020,7,,Ashika,ashika,あしか,あしか,Ashika,ashika,character,1710906528566,Blue,
402006,4020,6,,Lemonky,lemonky,レモンキー,レモンキー,Lemonky,lemonky,character,1710184574554,Yellow,
302007,3020,7,,Uribou,uribou,うりぼう,うりぼう,Uribou,uribou,character,1710184574475,Green,
106607,1066,7,,Greta,greta,グレタ,グレタ,Greta,greta,character,1702183323390,Red,Purple
102006,1020,6,,Osaki,osaki,オサキ,オサキ,Osaki,osaki,character,1710183974229,Red,
102406,1024,6,,Kikimora,kikimora,キキーモラ,キキーモラ,Kikimora,kikimora,character,1704283138196,Red,
102405,1024,5,,Kikimora,kikimora,キキーモラ,キキーモラ,Kikimora,kikimora,character,1704283138169,Red,
502403,5024,3,,Ragnus,ragnus,ラグナス,ラグナス,Ragnus,ragnus,character,1704283738355,Purple,
202405,2024,5,,Serilly,serilly,セリリ,セリリ,Serilly,serilly,character,1704283738566,Blue,
302406,3024,6,,Harpy,harpy,ハーピー,ハーピー,Harpy,harpy,character,1704283738534,Green,
402407,4024,7,,Minotauros,minotauros,ミノタウロス,ミノタウロス,Minotauros,minotauros,character,1704283738437,Yellow,
143606,1436,6,,Nobara Kugisaki,nobara kugisaki,釘崎野薔薇,釘崎野薔薇,Nobara Kugisaki,nobara kugisaki,character,1688652247958,Red,
143607,1436,7,,Nobara Kugisaki,nobara kugisaki,釘崎野薔薇,釘崎野薔薇,Nobara Kugisaki,nobara kugisaki,character,1688652247963,Red,
243607,2436,7,,Megumi Fushiguro,megumi fushiguro,伏黒恵,伏黒恵,Megumi Fushiguro,megumi fushiguro,character,1688829261730,Blue,
143706,1437,6,,Ryomen Sukuna,ryomen sukuna,両面宿儺,両面宿儺,Ryomen Sukuna,ryomen sukuna,character,1688829261736,Red,Purple
143707,1437,7,,Ryomen Sukuna,ryomen sukuna,両面宿儺,両面宿儺,Ryomen Sukuna,ryomen sukuna,character,1688829261742,Red,Purple
243606,2436,6,,Megumi Fushiguro,megumi fushiguro,伏黒恵,伏黒恵,Megumi Fushiguro,megumi fushiguro,character,1688829261790,Blue,
343706,3437,6,,Toge Inumaki,toge inumaki,狗巻棘,狗巻棘,Toge Inumaki,toge inumaki,character,1688829261807,Green,
343707,3437,7,,Toge Inumaki,toge inumaki,狗巻棘,狗巻棘,Toge Inumaki,toge inumaki,character,1688829261810,Green,
317507,3175,7,,Outlander Hursh,outlander hursh,異邦の魔人フルシュ,異邦の魔人フルシュ,Outlander Hursh,outlander hursh,character,1705862192500,Green,
314304,3143,4,,Eridu ver. HW,eridu ver. hw,エリドゥ ver.HW,エリドゥ ver.hw,Eridu ver. HW,eridu ver. hw,character,1710429469983,Green,
543706,5437,6,,Maki Zenin,maki zenin,禪院真希,禪院真希,Maki Zenin,maki zenin,character,1688830462030,Purple,
543707,5437,7,,Maki Zenin,maki zenin,禪院真希,禪院真希,Maki Zenin,maki zenin,character,1688830462040,Purple,
521106,5211,6,,Great Hero Ragnus,great hero ragnus,大勇者ラグナス,大勇者ラグナス,Great Hero Ragnus,great hero ragnus,character,1700572098037,Purple,Yellow
204507,2045,7,,Painting Undine,painting undine,おえかきウンディーネ,おえかきウンディーネ,Painting Undine,painting undine,character,1695133618809,Blue,
143907,1439,7,,Arle ver. Jujutsu High,arle ver. jujutsu high,アルル ver.呪術高専,アルル ver.呪術高専,Arle ver. Jujutsu High,arle ver. jujutsu high,character,1689434739278,Red,
521107,5211,7,,Great Hero Ragnus,great hero ragnus,大勇者ラグナス,大勇者ラグナス,Great Hero Ragnus,great hero ragnus,character,1700572098071,Purple,Yellow
117506,1175,6,,Outlander Khan,outlander khan,異邦の魔人カーン,異邦の魔人カーン,Outlander Khan,outlander khan,character,1700056012707,Red,
217506,2175,6,,Outlander Ayn,outlander ayn,異邦の魔人アイン,異邦の魔人アイン,Outlander Ayn,outlander ayn,character,1700056012772,Blue,
543606,5436,6,,Aoi Todo,aoi todo,東堂葵,東堂葵,Aoi Todo,aoi todo,character,1703073275581,Purple,
543607,5436,7,,Aoi Todo,aoi todo,東堂葵,東堂葵,Aoi Todo,aoi todo,character,1703073275582,Purple,
112505,1125,5,,Chetta,chetta,チェッタ,チェッタ,Chetta,chetta,character,1673648251143,Red,
313007,3130,7,,Gourmya,gourmya,グルミャ,グルミャ,Gourmya,gourmya,character,1655946821404,Green,
113006,1130,6,,Queenia,queenia,クイーニャ,クイーニャ,Queenia,queenia,character,1655946821330,Red,
513007,5130,7,,Töndury,tondury,テンドリー,テンドリー,Töndury,tondury,character,1655946821485,Purple,
113007,1130,7,,Queenia,queenia,クイーニャ,クイーニャ,Queenia,queenia,character,1655946821336,Red,
217306,2173,6,,Great Spirit Undine,great spirit undine,大精霊ウンディーネ,大精霊ウンディーネ,Great Spirit Undine,great spirit undine,character,1656515033385,Blue,
338306,3383,6,,Luminous Ally,luminous ally,めくるめくアリィ,めくるめくアリィ,Luminous Ally,luminous ally,character,1654701944937,Green,Yellow
240507,2405,7,,Cure Aqua,cure aqua,キュアアクア,キュアアクア,Cure Aqua,cure aqua,character,1678505693112,Blue,
436406,4364,6,,Steam City Ragnus,steam city ragnus,蒸気都市のラグナス,蒸気都市のラグナス,Steam City Ragnus,steam city ragnus,character,1678584909717,Yellow,
140906,1409,6,,Draco ver. Cure Rouge,draco ver. cure rouge,ドラコ ver.キュアルージュ,ドラコ ver.キュアルージュ,Draco ver. Cure Rouge,draco ver. cure rouge,character,1678017840603,Red,
436407,4364,7,,Steam City Ragnus,steam city ragnus,蒸気都市のラグナス,蒸気都市のラグナス,Steam City Ragnus,steam city ragnus,character,1678584909722,Yellow,
226607,2266,7,,Serendipitous Ally,serendipitous ally,めぐりあいのアリィ,めぐりあいのアリィ,Serendipitous Ally,serendipitous ally,character,1673568446816,Blue,Green
341406,3414,6,,Crusch Karsten,crusch karsten,クルシュ・カルステン,クルシュ・カルステン,Crusch Karsten,crusch karsten,character,1656514433610,Green,
326907,3269,7,,Draco ver. PuyoEVA,draco ver. puyoeva,ドラコ ver.ぷよエヴァ,ドラコ ver.ぷよエヴァ,Draco ver. PuyoEVA,draco ver. puyoeva,character,1663350208722,Green,
406606,4066,6,,Hannah,hannah,ハンナ,ハンナ,Hannah,hannah,character,1659534458649,Yellow,Green
431207,4312,7,,Pure Benevolence Irene,pure benevolence irene,はくあいのイレーヌ,はくあいのイレーヌ,Pure Benevolence Irene,pure benevolence irene,character,1700444283204,Yellow,Purple
325006,3250,6,,Hatsune Miku,hatsune miku,初音ミク,初音ミク,Hatsune Miku,hatsune miku,character,1708876879562,Green,Blue
117507,1175,7,,Outlander Khan,outlander khan,異邦の魔人カーン,異邦の魔人カーン,Outlander Khan,outlander khan,character,1700056012686,Red,
515006,5150,6,,Mao ver. Holy Night,mao ver. holy night,マオ ver.聖夜,マオ ver.聖夜,Mao ver. Holy Night,mao ver. holy night,character,1703307330818,Purple,
220507,2205,7,,Rain-sheltering Jaan,rain-sheltering jaan,雨やどりジャァーン,雨やどりジャァーン,Rain-sheltering Jaan,rain-sheltering jaan,character,1686142803956,Blue,
252206,2205,6,6,Floral Rainboots,floral rainboots,花柄の長ぐつ,花柄の長ぐつ,Rain-sheltering Jarne/Materials/★6,rain-sheltering jarne/materials,material,1686142803977,Blue,
510106,5101,6,,Xianghua,xianghua,シャンファ,シャンファ,Xianghua,xianghua,character,1705502147333,Purple,
410407,4104,7,,Uruk,uruk,ウルク,ウルク,Uruk,uruk,character,1710189376971,Yellow,
502006,5020,6,,Chirabbit,chirabbit,チラビット,チラビット,Chirabbit,chirabbit,character,1710184574596,Purple,
402007,4020,7,,Lemonky,lemonky,レモンキー,レモンキー,Lemonky,lemonky,character,1710184574555,Yellow,
302004,3020,4,,Uribou,uribou,うりぼう,うりぼう,Uribou,uribou,character,1710184574460,Green,
510806,5108,6,,Batty,batty,バティ,バティ,Batty,batty,character,1702760633391,Purple,
137407,1374,7,,Otoshidama Hunter Patri,otoshidama hunter patri,おとしだまハンターパトリ,おとしだまハンターパトリ,Otoshidama Hunter Patri,otoshidama hunter patri,character,1704202115541,Red,Blue
431206,4312,6,,Pure Benevolence Irene,pure benevolence irene,はくあいのイレーヌ,はくあいのイレーヌ,Pure Benevolence Irene,pure benevolence irene,character,1700444283229,Yellow,Purple
440507,4405,7,,Cure Lemonade,cure lemonade,キュアレモネード,キュアレモネード,Cure Lemonade,cure lemonade,character,1689434739445,Yellow,
238207,2382,7,,Light Marle,light marle,しろいマール,しろいマール,Light Marle,light marle,character,1689916013374,Blue,Yellow
517506,5175,6,,Outlander Sultana,outlander sultana,異邦の魔人スルターナ,異邦の魔人スルターナ,Outlander Sultana,outlander sultana,character,1705475744540,Purple,
417507,4175,7,,Outlander Nur,outlander nur,異邦の魔人ヌール,異邦の魔人ヌール,Outlander Nur,outlander nur,character,1700056012862,Yellow,
417506,4175,6,,Outlander Nur,outlander nur,異邦の魔人ヌール,異邦の魔人ヌール,Outlander Nur,outlander nur,character,1700056012869,Yellow,
102007,1020,7,,Osaki,osaki,オサキ,オサキ,Osaki,osaki,character,1710183974244,Red,
244407,2444,7,,Roquier ver. Hyotei,roquier ver. hyotei,ロキアー ver.氷帝,ロキアー ver.氷帝,Roquier ver. Hyotei,roquier ver. hyotei,character,1703110493638,Blue,
437505,4375,5,,Futon Hunter Sphinx,futon hunter sphinx,おふとんハンタースフィンクス,おふとんハンタースフィンクス,Futon Hunter Sphinx,futon hunter sphinx,character,1702152717506,Yellow,
202006,2020,6,,Ashika,ashika,あしか,あしか,Ashika,ashika,character,1710906528577,Blue,
137406,1374,6,,Otoshidama Hunter Patri,otoshidama hunter patri,おとしだまハンターパトリ,おとしだまハンターパトリ,Otoshidama Hunter Patri,otoshidama hunter patri,character,1704202115554,Red,Blue
253006,2113,6,6-1,Medal of the Bull,medal of the bull,おうしのメダル,おうしのメダル,Elnath/Materials/★6-1,elnath/materials,material,1707071970655,Blue,
538307,5383,7,7,Space☆Ecolo,space ecolo,スペース☆エコロ,スペース エコロ,Space Ecolo/★7,space ecolo,character,1707332486422,Purple,Green
303705,3037,5,,Lyca,lyca,ライカー,ライカー,Lyca,lyca,character,1710427669114,Green,
226907,2269,7,,Arle ver. PuyoEVA,arle ver. puyoeva,アルル ver.ぷよエヴァ,アルル ver.ぷよエヴァ,Arle ver. PuyoEVA,arle ver. puyoeva,character,1663350208681,Blue,
126907,1269,7,,Amitie ver. PuyoAngel,amitie ver. puyoangel,アミティ ver.ぷよ使徒,アミティ ver.ぷよ使徒,Amitie ver. PuyoAngel,amitie ver. puyoangel,character,1663350208673,Red,
142806,1428,6,,Asuka ver. EVA Collab 2022,asuka ver. eva collab 2022,アスカ ver.エヴァコラボ2022,アスカ ver.エヴァコラボ2022,Asuka ver. EVA Collab 2022,asuka ver. eva collab 2022,character,1656514433230,Red,
142807,1428,7,,Asuka ver. EVA Collab 2022,asuka ver. eva collab 2022,アスカ ver.エヴァコラボ2022,アスカ ver.エヴァコラボ2022,Asuka ver. EVA Collab 2022,asuka ver. eva collab 2022,character,1656514433246,Red,
352316,3066,6,6-2,Mushroom Stew,mushroom stew,キノコのシチュー,キノコのシチュー,Joze/Materials/★6-2,joze/materials,material,1659534458608,Green,
414507,4145,7,,Ulysses,ulysses,ユリシーズ,ユリシーズ,Ulysses,ulysses,character,1673569047384,Yellow,
434407,4344,7,,Golden Tree Archwarlock Rozatte,golden tree archwarlock rozatte,金樹の大魔法使いローザッテ,金樹の大魔法使いローザッテ,Golden Tree Archwarlock Rozatte,golden tree archwarlock rozatte,character,1658048233582,Yellow,Green
538206,5382,6,,Oceanfront Grace,oceanfront grace,りんかいのグレイス,りんかいのグレイス,Oceanfront Grace,oceanfront grace,character,1678274068129,Purple,Red
438206,4382,6,,Wishing Star Amitie,wishing star amitie,ねがいぼしのアミティ,ねがいぼしのアミティ,Wishing Star Amitie,wishing star amitie,character,1673718448951,Yellow,Red
538207,5382,7,,Oceanfront Grace,oceanfront grace,りんかいのグレイス,りんかいのグレイス,Oceanfront Grace,oceanfront grace,character,1678274068124,Purple,Red
236107,2361,7,,Gold Dabih,gold dabih,ゴールドダビー,ゴールドダビー,Gold Dabih,gold dabih,character,1657685827514,Blue,Yellow
231107,2311,7,,Sea Skyline Klug,sea skyline klug,水平線のクルーク,水平線のクルーク,Sea Skyline Klug,sea skyline klug,character,1672437277110,Blue,Red
331104,3311,4,,Resort Work Seo,resort work seo,リゾートワークのセオ,リゾートワークのセオ,Resort Work Seo,resort work seo,character,1703110493398,Green,
115004,1150,4,,Annie ver. Holy Night,annie ver. holy night,アニー ver.聖夜,アニー ver.聖夜,Annie ver. Holy Night,annie ver. holy night,character,1703229916671,Red,
531407,5314,7,,Dragondance Yuanjiao,dragondance yuanjiao,龍人の演舞インキョウ,龍人の演舞インキョウ,Dragondance Yuanjiao,dragondance yuanjiao,character,1702194733384,Purple,
251406,2051,6,6,Blue Cryptid Perfume,blue cryptid perfume,青い幻獣のパルファム,青い幻獣のパルファム,Drana/Materials/★6,drana/materials,material,1710437274371,Blue,
208907,2089,7,,Yuri,yuri,ユーリ,ユーリ,Yuri,yuri,character,1681618493191,Blue,Green
530507,5305,7,,Pearl White Feli,pearl white feli,まっしろいフェーリ,まっしろいフェーリ,Pearl White Feli,pearl white feli,character,1684072712696,Purple,Red
406904,4069,4,,Haratatsunoko,haratatsunoko,ハラタツノコ,ハラタツノコ,Haratatsunoko,haratatsunoko,character,1710446284544,Yellow,
351405,3051,5,5,Green Cryptid Necklace,green cryptid necklace,緑の幻獣のネックレス,緑の幻獣のネックレス,Grifo/Materials/★5,grifo/materials,material,1710437274572,Green,
302905,3029,5,,Panotty,panotty,パノッティ,パノッティ,Panotty,panotty,character,1707305470385,Green,
241106,2411,6,,Shadowcrown Rafisol,shadowcrown rafisol,影冠のラフィソル,影冠のラフィソル,Shadowcrown Rafisol,shadowcrown rafisol,character,1689888410020,Blue,Purple
201304,2013,4,,Undine,undine,ウンディーネ,ウンディーネ,Undine,undine,character,1689468343100,Blue,
103803,1038,3,,Takoyaki Shop Rulue,takoyaki shop rulue,たこやき屋のルルー,たこやき屋のルルー,Takoyaki Shop Rulue,takoyaki shop rulue,character,1686573670456,Red,
502406,5024,6,,Ragnus,ragnus,ラグナス,ラグナス,Ragnus,ragnus,character,1704283738378,Purple,
506607,5066,7,,Lillian,lillian,リリアン,リリアン,Lillian,lillian,character,1706125041856,Purple,Blue
115007,1150,7,,Annie ver. Holy Night,annie ver. holy night,アニー ver.聖夜,アニー ver.聖夜,Annie ver. Holy Night,annie ver. holy night,character,1703229916697,Red,
156206,1273,6,6,Stardrift Ribbon,stardrift ribbon,ほしめぐりのリボン,ほしめぐりのリボン,Stardrift Onion Pixie & Oniko/Materials/★6,stardrift onion pixie & oniko/materials,material,1705637163466,Red,
455506,4375,6,6,Legendary Futon,legendary futon,伝説のおふとん,伝説のおふとん,Futon Hunter Sphinx/Materials/★6,futon hunter sphinx/materials,material,1702152717545,Yellow,
437507,4375,7,,Futon Hunter Sphinx,futon hunter sphinx,おふとんハンタースフィンクス,おふとんハンタースフィンクス,Futon Hunter Sphinx,futon hunter sphinx,character,1702152717488,Yellow,Green
417106,4171,6,,Nature Braver Sora,nature braver sora,大自然を巡るソラ,大自然を巡るソラ,Nature Braver Sora,nature braver sora,character,1702130512644,Yellow,
437506,4375,6,,Futon Hunter Sphinx,futon hunter sphinx,おふとんハンタースフィンクス,おふとんハンタースフィンクス,Futon Hunter Sphinx,futon hunter sphinx,character,1702152717482,Yellow,Green
215004,2150,4,,Silvie ver. Holy Night,silvie ver. holy night,シルヴィ ver.聖夜,シルヴィ ver.聖夜,Silvie ver. Holy Night,silvie ver. holy night,character,1703231117395,Blue,
505103,5051,3,,Kerbey,kerbey,ケルビィ,ケルビィ,Kerbey,kerbey,character,1710437274737,Purple,
153206,1227,6,6-1,Knitted Toy (Red),knitted toy (red),あみぐるみ（赤）,あみぐるみ(赤),Knitwork Frau/Materials/★6-1,knitwork frau/materials,material,1703632591724,Red,
331105,3311,5,,Resort Work Seo,resort work seo,リゾートワークのセオ,リゾートワークのセオ,Resort Work Seo,resort work seo,character,1703110493333,Green,
136207,1362,7,,Gold Praesepe,gold praesepe,ゴールドプレセペ,ゴールドプレセペ,Gold Praesepe,gold praesepe,character,1657684627467,Red,Yellow
136206,1362,6,,Gold Praesepe,gold praesepe,ゴールドプレセペ,ゴールドプレセペ,Gold Praesepe,gold praesepe,character,1657684627463,Red,Yellow
231106,2311,6,,Sea Skyline Klug,sea skyline klug,水平線のクルーク,水平線のクルーク,Sea Skyline Klug,sea skyline klug,character,1672437277120,Blue,Red
438207,4382,7,,Wishing Star Amitie,wishing star amitie,ねがいぼしのアミティ,ねがいぼしのアミティ,Wishing Star Amitie,wishing star amitie,character,1673718448941,Yellow,Red
136107,1361,7,,Gold Chamali,gold chamali,ゴールドカマリ,ゴールドカマリ,Gold Chamali,gold chamali,character,1658872047001,Red,Yellow
214007,2140,7,,Giorno ver. Courage Test,giorno ver. courage test,ジョーノ ver.きもだめし,ジョーノ ver.きもだめし,Giorno ver. Courage Test,giorno ver. courage test,character,1673648847738,Blue,
114004,1140,4,,Harris ver. Courage Test,harris ver. courage test,ハリス ver.きもだめし,ハリス ver.きもだめし,Harris ver. Courage Test,harris ver. courage test,character,1673648847752,Red,
442806,4428,6,,Kaworu ver. EVA Collab 2022,kaworu ver. eva collab 2022,カヲル ver.エヴァコラボ2022,カヲル ver.エヴァコラボ2022,Kaworu ver. EVA Collab 2022,kaworu ver. eva collab 2022,character,1658479640069,Yellow,
314005,3140,5,,Tanya ver. Courage Test,tanya ver. courage test,ターニャ ver.きもだめし,ターニャ ver.きもだめし,Tanya ver. Courage Test,tanya ver. courage test,character,1673648847680,Green,
214006,2140,6,,Giorno ver. Courage Test,giorno ver. courage test,ジョーノ ver.きもだめし,ジョーノ ver.きもだめし,Giorno ver. Courage Test,giorno ver. courage test,character,1673648847746,Blue,
338207,3382,7,,Celestial Blade Legamünt,celestial blade legamunt,星剣のレガムント,星剣のレガムント,Celestial Blade Legamünt,celestial blade legamunt,character,1710200782750,Green,Purple
116607,1166,7,,Annalina,annalina,アンナリーナ,アンナリーナ,Annalina,annalina,character,1706697507530,Red,
301203,3012,3,,Draco Centauros,draco centauros,ドラコケンタウロス,ドラコケンタウロス,Draco Centauros,draco centauros,character,1697860927575,Green,
440406,4404,6,,Summer Break Elisa,summer break elisa,なつやすみのエリサ,なつやすみのエリサ,Summer Break Elisa,summer break elisa,character,1710161766029,Yellow,Purple
217206,2172,6,,Eriaski,eriaski,エリアスキー,エリアスキー,Eriaski,eriaski,character,1698033146203,Blue,
113507,1135,7,,Rosalie,rosalie,ロザリー,ロザリー,Rosalie,rosalie,character,1701494990499,Red,
302906,3029,6,,Panotty,panotty,パノッティ,パノッティ,Panotty,panotty,character,1707305470185,Green,
450305,4029,5,5,Beautiful Feather,beautiful feather,うつくしい羽根,うつくしい羽根,Chico/Materials/★5,chico/materials,material,1707305470518,Yellow,
516005,5160,5,,Shijima,shijima,シジマ,シジマ,Shijima,shijima,character,1699653366587,Purple,
116606,1166,6,,Annalina,annalina,アンナリーナ,アンナリーナ,Annalina,annalina,character,1706697507540,Red,
550506,5029,6,6,Strange Rose,strange rose,あやしいバラ,あやしいバラ,Incubus/Materials/★6,incubus/materials,material,1707306074401,Purple,
503506,5035,6,,Black Popoi,black popoi,くろいポポイ,くろいポポイ,Black Popoi,black popoi,character,1686573668324,Purple,
102907,1029,7,,Doppelganger Arle,doppelganger arle,ドッペルゲンガーアルル,ドッペルゲンガーアルル,Doppelganger Arle,doppelganger arle,character,1686573670143,Red,
401204,4012,4,,Witch,witch,ウィッチ,ウィッチ,Witch,witch,character,1697860927677,Yellow,
317205,3172,5,,Mckenna,mckenna,ミッケーナ,ミッケーナ,Mckenna,mckenna,character,1705704973980,Green,
313507,3135,7,,Johann,johann,ヨハン,ヨハン,Johann,johann,character,1701527995344,Green,
317206,3172,6,,Mckenna,mckenna,ミッケーナ,ミッケーナ,Mckenna,mckenna,character,1705704973970,Green,
127305,1273,5,,Stardrift Onion Pixie & Oniko,stardrift onion pixie & oniko,ほしめぐりのおにおん＆おに子,ほしめぐりのおにおん&おに子,Stardrift Onion Pixie & Oniko,stardrift onion pixie & oniko,character,1705637163451,Red,Yellow
117206,1172,6,,Nyevus,nyevus,ナイヴァス,ナイヴァス,Nyevus,nyevus,character,1697602292598,Red,
213507,2135,7,,Laetitia,laetitia,レティシア,レティシア,Laetitia,laetitia,character,1701527995330,Blue,
525707,5257,7,,Moonlight Lyca,moonlight lyca,月光のライカー,月光のライカー,Moonlight Lyca,moonlight lyca,character,1702126911490,Purple,Green
413507,4135,7,,Henriette,henriette,アンリエット,アンリエット,Henriette,henriette,character,1701527995458,Yellow,
513507,5135,7,,Melville,melville,メルヴィル,メルヴィル,Melville,melville,character,1701529195858,Purple,
455716,3311,6,6-2,Sandy Snowman (Yellow),sandy snowman (yellow),砂の雪ダルマ（黄）,砂の雪ダルマ(黄),Resort Work Seo/Materials/★6-2,resort work seo/materials,material,1703110493416,Yellow,
126207,1262,7,,Popping Amitie,popping amitie,ポップなアミティ,ポップなアミティ,Popping Amitie,popping amitie,character,1710603500303,Red,Blue
116605,1166,5,,Annalina,annalina,アンナリーナ,アンナリーナ,Annalina,annalina,character,1706697507518,Red,
126206,1262,6,,Popping Amitie,popping amitie,ポップなアミティ,ポップなアミティ,Popping Amitie,popping amitie,character,1710603500314,Red,Blue
338206,3382,6,,Celestial Blade Legamünt,celestial blade legamunt,星剣のレガムント,星剣のレガムント,Celestial Blade Legamünt,celestial blade legamunt,character,1710200782755,Green,Purple
307103,3071,3,,Nari,nari,ナリ,ナリ,Nari,nari,character,1710446284795,Green,
444207,4442,7,,Kintaro Toyama,kintaro toyama,遠山金太郎,遠山金太郎,Kintaro Toyama,kintaro toyama,character,1660131474855,Yellow,
544407,5444,7,,Tartar ver. Higa,tartar ver. higa,タルタル ver.比嘉,タルタル ver.比嘉,Tartar ver. Higa,tartar ver. higa,character,1660075668651,Purple,
544406,5444,6,,Tartar ver. Higa,tartar ver. higa,タルタル ver.比嘉,タルタル ver.比嘉,Tartar ver. Higa,tartar ver. higa,character,1660075668643,Purple,
144407,1444,7,,Prince Salde ver. Seigaku,prince salde ver. seigaku,さかな王子 ver.青学,さかな王子 ver.青学,Prince Salde ver. Seigaku,prince salde ver. seigaku,character,1674928692343,Red,
444206,4442,6,,Kintaro Toyama,kintaro toyama,遠山金太郎,遠山金太郎,Kintaro Toyama,kintaro toyama,character,1660131474851,Yellow,
114005,1140,5,,Harris ver. Courage Test,harris ver. courage test,ハリス ver.きもだめし,ハリス ver.きもだめし,Harris ver. Courage Test,harris ver. courage test,character,1673648847766,Red,
314006,3140,6,,Tanya ver. Courage Test,tanya ver. courage test,ターニャ ver.きもだめし,ターニャ ver.きもだめし,Tanya ver. Courage Test,tanya ver. courage test,character,1673648847690,Green,
144406,1444,6,,Prince Salde ver. Seigaku,prince salde ver. seigaku,さかな王子 ver.青学,さかな王子 ver.青学,Prince Salde ver. Seigaku,prince salde ver. seigaku,character,1674928692336,Red,
338607,3386,7,,Rintaro Suna,rintaro suna,角名倫太郎,角名倫太郎,Rintaro Suna,rintaro suna,character,1659476257800,Green,
243006,2430,6,,Rulue ver. Misato,rulue ver. misato,ルルー ver.ミサト,ルルー ver.ミサト,Rulue ver. Misato,rulue ver. misato,character,1662341497474,Blue,
444107,4441,7,,Masaharu Nio,masaharu nio,仁王雅治,仁王雅治,Masaharu Nio,masaharu nio,character,1661167687422,Yellow,
544107,5441,7,,Kunimitsu Tezuka,kunimitsu tezuka,手塚国光,手塚国光,Kunimitsu Tezuka,kunimitsu tezuka,character,1661167687414,Purple,Blue
544106,5441,6,,Kunimitsu Tezuka,kunimitsu tezuka,手塚国光,手塚国光,Kunimitsu Tezuka,kunimitsu tezuka,character,1661167687425,Purple,Blue
444106,4441,6,,Masaharu Nio,masaharu nio,仁王雅治,仁王雅治,Masaharu Nio,masaharu nio,character,1661167687416,Yellow,
344307,3443,7,,Kuranosuke Shiraishi,kuranosuke shiraishi,白石蔵ノ介,白石蔵ノ介,Kuranosuke Shiraishi,kuranosuke shiraishi,character,1660031867752,Green,
452306,4066,6,6-1,Sweet-smelling Candle,sweet-smelling candle,甘い香りのキャンドル,甘い香りのキャンドル,Hannah/Materials/★6-1,hannah/materials,material,1659534458639,Yellow,
344206,3442,6,,Jin Akutsu,jin akutsu,亜久津 仁,亜久津 仁,Jin Akutsu,jin akutsu,character,1673569047196,Green,
344106,3441,6,,Seiichi Yukimura,seiichi yukimura,幸村精市,幸村精市,Seiichi Yukimura,seiichi yukimura,character,1684767620816,Green,Yellow
544207,5442,7,,Kazuya Tokugawa,kazuya tokugawa,徳川カズヤ,徳川カズヤ,Kazuya Tokugawa,kazuya tokugawa,character,1692504164746,Purple,
102905,1029,5,,Doppelganger Arle,doppelganger arle,ドッペルゲンガーアルル,ドッペルゲンガーアルル,Doppelganger Arle,doppelganger arle,character,1686573670127,Red,
500604,5006,4,,Black Tiger,black tiger,ブラックタイガー,ブラックタイガー,Black Tiger,black tiger,character,1704237520887,Purple,
329205,3292,5,,Grandpa Ecolo,grandpa ecolo,エコロジイサマ,エコロジイサマ,Grandpa Ecolo,grandpa ecolo,character,1688303021507,Green,
208806,2088,6,,Stornum ver. HW,stornum ver. hw,ストルナム ver.HW,ストルナム ver.hw,Stornum ver. HW,stornum ver. hw,character,1707177597099,Blue,
544206,5442,6,,Kazuya Tokugawa,kazuya tokugawa,徳川カズヤ,徳川カズヤ,Kazuya Tokugawa,kazuya tokugawa,character,1692504164766,Purple,
444405,4444,5,,Bahar ver. U-17,bahar ver. u-17,バハール ver.U-17,バハール ver.u-17,Bahar ver. U-17,bahar ver. u-17,character,1710603500467,Yellow,
116707,1167,7,,Salzazo ver. HW,salzazo ver. hw,サルザーゾ ver.HW,サルザーゾ ver.hw,Salzazo ver. HW,salzazo ver. hw,character,1694910994018,Red,
144106,1441,6,,Ryoma Echizen,ryoma echizen,越前リョーマ,越前リョーマ,Ryoma Echizen,ryoma echizen,character,1705637763784,Red,Blue
525706,5257,6,,Moonlight Lyca,moonlight lyca,月光のライカー,月光のライカー,Moonlight Lyca,moonlight lyca,character,1702126911491,Purple,Green
514004,5140,4,,Batty ver. Courage Test,batty ver. courage test,バティ ver.きもだめし,バティ ver.きもだめし,Batty ver. Courage Test,batty ver. courage test,character,1702760633356,Purple,
